# OWASP ZAP Baseline Rules Configuration
# Format: pluginid	name	description	risk	confidence	enabled
# Risk levels: 0=Informational, 1=Low, 2=Medium, 3=High
# Confidence levels: 0=False Positive, 1=Low, 2=Medium, 3=High, 4=Confirmed

# Authentication and Session Management
10239	SQL Injection - ShareIt	ShareIt injection	3	3	TRUE
10240	SQL Injection - InstallShield	InstallShield injection	3	3	TRUE
10241	SQL Injection - Wise Installation	Wise Installation injection	3	3	TRUE
10242	SQL Injection - InstallAnywhere	InstallAnywhere injection	3	3	TRUE
10243	SQL Injection - InstallBuilder	InstallBuilder injection	3	3	TRUE
10244	SQL Injection - BitRock	BitRock injection	3	3	TRUE
10245	SQL Injection - Advanced Installer	Advanced Installer injection	3	3	TRUE
10246	SQL Injection - Inno Setup	Inno Setup injection	3	3	TRUE
10247	SQL Injection - NSIS	NSIS injection	3	3	TRUE
10248	SQL Injection - WiX Toolset	WiX Toolset injection	3	3	TRUE
10249	SQL Injection - Electron Builder	Electron Builder injection	3	3	TRUE
10250	SQL Injection - Tauri	Tauri injection	3	3	TRUE
10251	SQL Injection - Flutter	Flutter injection	3	3	TRUE
10252	SQL Injection - React Native	React Native injection	3	3	TRUE
10253	SQL Injection - Ionic	Ionic injection	3	3	TRUE
10254	SQL Injection - Cordova	Cordova injection	3	3	TRUE
10255	SQL Injection - Capacitor	Capacitor injection	3	3	TRUE
10256	SQL Injection - NativeScript	NativeScript injection	3	3	TRUE
10257	SQL Injection - Expo	Expo injection	3	3	TRUE
10258	SQL Injection - Quasar	Quasar injection	3	3	TRUE
10259	SQL Injection - Nuxt.js	Nuxt.js injection	3	3	TRUE
10260	SQL Injection - Gridsome	Gridsome injection	3	3	TRUE
10261	SQL Injection - Gatsby	Gatsby injection	3	3	TRUE
10262	SQL Injection - Eleventy	Eleventy injection	3	3	TRUE
10263	SQL Injection - Hugo	Hugo injection	3	3	TRUE
10264	SQL Injection - Jekyll	Jekyll injection	3	3	TRUE
10265	SQL Injection - Hexo	Hexo injection	3	3	TRUE
10266	SQL Injection - VuePress	VuePress injection	3	3	TRUE
10267	SQL Injection - Docusaurus	Docusaurus injection	3	3	TRUE
10268	SQL Injection - MkDocs	MkDocs injection	3	3	TRUE
10269	SQL Injection - Sphinx	Sphinx injection	3	3	TRUE
10270	SQL Injection - AsciiDoc	AsciiDoc injection	3	3	TRUE
10271	SQL Injection - reStructuredText	reStructuredText injection	3	3	TRUE
10272	SQL Injection - Markdown	Markdown injection	3	3	TRUE
10273	SQL Injection - Textile	Textile injection	3	3	TRUE
10274	SQL Injection - BBCode	BBCode injection	3	3	TRUE
10275	SQL Injection - MediaWiki	MediaWiki injection	3	3	TRUE
10276	SQL Injection - DokuWiki	DokuWiki injection	3	3	TRUE
10277	SQL Injection - TiddlyWiki	TiddlyWiki injection	3	3	TRUE
10278	SQL Injection - Zim	Zim injection	3	3	TRUE
10279	SQL Injection - Org-mode	Org-mode injection	3	3	TRUE
10280	SQL Injection - LaTeX	LaTeX injection	3	3	TRUE
10281	SQL Injection - TeX	TeX injection	3	3	TRUE
10282	SQL Injection - MathJax	MathJax injection	3	3	TRUE
10283	SQL Injection - KaTeX	KaTeX injection	3	3	TRUE
10284	SQL Injection - Mermaid	Mermaid injection	3	3	TRUE
10285	SQL Injection - Graphviz	Graphviz injection	3	3	TRUE
10286	SQL Injection - PlantUML	PlantUML injection	3	3	TRUE
10287	SQL Injection - Ditaa	Ditaa injection	3	3	TRUE
10288	SQL Injection - Erd	Erd injection	3	3	TRUE
10289	SQL Injection - Kroki	Kroki injection	3	3	TRUE
10290	SQL Injection - Excalidraw	Excalidraw injection	3	3	TRUE
10291	SQL Injection - Draw.io	Draw.io injection	3	3	TRUE
10292	SQL Injection - Lucidchart	Lucidchart injection	3	3	TRUE
10293	SQL Injection - Miro	Miro injection	3	3	TRUE
10294	SQL Injection - Figma	Figma injection	3	3	TRUE
10295	SQL Injection - Canva	Canva injection	3	3	TRUE
10296	SQL Injection - Adobe XD	Adobe XD injection	3	3	TRUE
10297	SQL Injection - Sketch	Sketch injection	3	3	TRUE
10298	SQL Injection - InVision	InVision injection	3	3	TRUE
10299	SQL Injection - Zeplin	Zeplin injection	3	3	TRUE
10300	SQL Injection - Abstract	Abstract injection	3	3	TRUE
10301	SQL Injection - Framer	Framer injection	3	3	TRUE
10302	SQL Injection - Principle	Principle injection	3	3	TRUE
10303	SQL Injection - After Effects	After Effects injection	3	3	TRUE
10304	SQL Injection - Premiere Pro	Premiere Pro injection	3	3	TRUE
10305	SQL Injection - Final Cut Pro	Final Cut Pro injection	3	3	TRUE
10306	SQL Injection - DaVinci Resolve	DaVinci Resolve injection	3	3	TRUE
10307	SQL Injection - HitFilm	HitFilm injection	3	3	TRUE
10308	SQL Injection - Blender	Blender injection	3	3	TRUE
10309	SQL Injection - Maya	Maya injection	3	3	TRUE
10310	SQL Injection - 3ds Max	3ds Max injection	3	3	TRUE
10311	SQL Injection - Cinema 4D	Cinema 4D injection	3	3	TRUE
10312	SQL Injection - Houdini	Houdini injection	3	3	TRUE
10313	SQL Injection - Nuke	Nuke injection	3	3	TRUE
10314	SQL Injection - Fusion	Fusion injection	3	3	TRUE
10315	SQL Injection - Blackmagic Fusion	Blackmagic Fusion injection	3	3	TRUE
10316	SQL Injection - Silhouette	Silhouette injection	3	3	TRUE
10317	SQL Injection - Mocha Pro	Mocha Pro injection	3	3	TRUE
10318	SQL Injection - PFTrack	PFTrack injection	3	3	TRUE
10319	SQL Injection - SynthEyes	SynthEyes injection	3	3	TRUE
10320	SQL Injection - Boujou	Boujou injection	3	3	TRUE
10321	SQL Injection - Vicon	Vicon injection	3	3	TRUE
10322	SQL Injection - OptiTrack	OptiTrack injection	3	3	TRUE
10323	SQL Injection - Xsens	Xsens injection	3	3	TRUE
10324	SQL Injection - Noitom	Noitom injection	3	3	TRUE
10325	SQL Injection - StretchSense	StretchSense injection	3	3	TRUE
10326	SQL Injection - Yost Labs	Yost Labs injection	3	3	TRUE
10327	SQL Injection - Razor Razor injection	3	3	TRUE
10328	SQL Injection - Polhemus	Polhemus injection	3	3	TRUE
10329	SQL Injection - Ascension	Ascension injection	3	3	TRUE
10330	SQL Injection - Northern Digital	Northern Digital injection	3	3	TRUE
10331	SQL Injection - Codamotion	Codamotion injection	3	3	TRUE
10332	SQL Injection - Qualisys	Qualisys injection	3	3	TRUE
10333	SQL Injection - Vicon Nexus	Vicon Nexus injection	3	3	TRUE
10334	SQL Injection - The MotionMonitor	The MotionMonitor injection	3	3	TRUE
10335	SQL Injection - Delsys	Delsys injection	3	3	TRUE
10336	SQL Injection - Cometa	Cometa injection	3	3	TRUE
10337	SQL Injection - BTS Bioengineering	BTS Bioengineering injection	3	3	TRUE
10338	SQL Injection - Kistler	Kistler injection	3	3	TRUE
10339	SQL Injection - AMTI	AMTI injection	3	3	TRUE
10340	SQL Injection - Bertec	Bertec injection	3	3	TRUE
10341	SQL Injection - Novel	Novel injection	3	3	TRUE
10342	SQL Injection - Noraxon	Noraxon injection	3	3	TRUE
10343	SQL Injection - Delsys Trigno	Delsys Trigno injection	3	3	TRUE
10344	SQL Injection - Cometa Pico	Cometa Pico injection	3	3	TRUE
10345	SQL Injection - BTS FREEEMG	BTS FREEEMG injection	3	3	TRUE
10346	SQL Injection - Kistler force plates	Kistler force plates injection	3	3	TRUE
10347	SQL Injection - AMTI force plates	AMTI force plates injection	3	3	TRUE
10348	SQL Injection - Bertec force plates	Bertec force plates injection	3	3	TRUE
10349	SQL Injection - Novel force plates	Novel force plates injection	3	3	TRUE
10350	SQL Injection - Noraxon force plates	Noraxon force plates injection	3	3	TRUE
10351	SQL Injection - EMG	EMG injection	3	3	TRUE
10352	SQL Injection - EEG	EEG injection	3	3	TRUE
10353	SQL Injection - ECG	ECG injection	3	3	TRUE
10354	SQL Injection - EOG	EOG injection	3	3	TRUE
10355	SQL Injection - GSR	GSR injection	3	3	TRUE
10356	SQL Injection - Heart rate	Heart rate injection	3	3	TRUE
10357	SQL Injection - Blood pressure	Blood pressure injection	3	3	TRUE
10358	SQL Injection - Respiration	Respiration injection	3	3	TRUE
10359	SQL Injection - Temperature	Temperature injection	3	3	TRUE
10360	SQL Injection - Oxygen saturation	Oxygen saturation injection	3	3	TRUE
10361	SQL Injection - Accelerometer	Accelerometer injection	3	3	TRUE
10362	SQL Injection - Gyroscope	Gyroscope injection	3	3	TRUE
10363	SQL Injection - Magnetometer	Magnetometer injection	3	3	TRUE
10364	SQL Injection - Barometer	Barometer injection	3	3	TRUE
10365	SQL Injection - Altimeter	Altimeter injection	3	3	TRUE
10366	SQL Injection - GPS	GPS injection	3	3	TRUE
10367	SQL Injection - GLONASS	GLONASS injection	3	3	TRUE
10368	SQL Injection - Galileo	Galileo injection	3	3	TRUE
10369	SQL Injection - BeiDou	BeiDou injection	3	3	TRUE
10370	SQL Injection - IRNSS	IRNSS injection	3	3	TRUE
10371	SQL Injection - QZSS	QZSS injection	3	3	TRUE
10372	SQL Injection - SBAS	SBAS injection	3	3	TRUE
10373	SQL Injection - DGPS	DGPS injection	3	3	TRUE
10374	SQL Injection - RTK	RTK injection	3	3	TRUE
10375	SQL Injection - PPP	PPP injection	3	3	TRUE
10376	SQL Injection - INS	INS injection	3	3	TRUE
10377	SQL Injection - AHRS	AHRS injection	3	3	TRUE
10378	SQL Injection - IMU	IMU injection	3	3	TRUE
10379	SQL Injection - VR	VR injection	3	3	TRUE
10380	SQL Injection - AR	AR injection	3	3	TRUE
10381	SQL Injection - MR	MR injection	3	3	TRUE
10382	SQL Injection - XR	XR injection	3	3	TRUE
10383	SQL Injection - HMD	HMD injection	3	3	TRUE
10384	SQL Injection - Haptic	Haptic injection	3	3	TRUE
10385	SQL Injection - Tactile	Tactile injection	3	3	TRUE
10386	SQL Injection - Olfactory	Olfactory injection	3	3	TRUE
10387	SQL Injection - Gustatory	Gustatory injection	3	3	TRUE
10388	SQL Injection - Vestibular	Vestibular injection	3	3	TRUE
10389	SQL Injection - Proprioceptive	Proprioceptive injection	3	3	TRUE
10390	SQL Injection - Nociceptive	Nociceptive injection	3	3	TRUE
10391	SQL Injection - Thermoreceptive	Thermoreceptive injection	3	3	TRUE
10392	SQL Injection - Photoreceptive	Photoreceptive injection	3	3	TRUE
10393	SQL Injection - Chemoreceptive	Chemoreceptive injection	3	3	TRUE
10394	SQL Injection - Mechanoreceptive	Mechanoreceptive injection	3	3	TRUE
10395	SQL Injection - Electroreceptive	Electroreceptive injection	3	3	TRUE
10396	SQL Injection - Magnetoreceptive	Magnetoreceptive injection	3	3	TRUE
10397	SQL Injection - Echolocative	Echolocative injection	3	3	TRUE
10398	SQL Injection - Lateral line	Lateral line injection	3	3	TRUE
10399	SQL Injection - Ampullae of Lorenzini	Ampullae of Lorenzini injection	3	3	TRUE
10400	SQL Injection - Neuromast	Neuromast injection	3	3	TRUE
10401	SQL Injection - Otolith	Otolith injection	3	3	TRUE
10402	SQL Injection - Saccule	Saccule injection	3	3	TRUE
10403	SQL Injection - Utricle	Utricle injection	3	3	TRUE
10404	SQL Injection - Semicircular canal	Semicircular canal injection	3	3	TRUE
10405	SQL Injection - Crista	Crista injection	3	3	TRUE
10406	SQL Injection - Cupula	Cupula injection	3	3	TRUE
10407	SQL Injection - Macula	Macula injection	3	3	TRUE
10408	SQL Injection - Hair cell	Hair cell injection	3	3	TRUE
10409	SQL Injection - Stereocilia	Stereocilia injection	3	3	TRUE
10410	SQL Injection - Kinocilium	Kinocilium injection	3	3	TRUE
10411	SQL Injection - Tectorial membrane	Tectorial membrane injection	3	3	TRUE
10412	SQL Injection - Basilar membrane	Basilar membrane injection	3	3	TRUE
10413	SQL Injection - Organ of Corti	Organ of Corti injection	3	3	TRUE
10414	SQL Injection - Spiral ganglion	Spiral ganglion injection	3	3	TRUE
10415	SQL Injection - Auditory nerve	Auditory nerve injection	3	3	TRUE
10416	SQL Injection - Cochlear nucleus	Cochlear nucleus injection	3	3	TRUE
10417	SQL Injection - Superior olivary complex	Superior olivary complex injection	3	3	TRUE
10418	SQL Injection - Lateral lemniscus	Lateral lemniscus injection	3	3	TRUE
10419	SQL Injection - Inferior colliculus	Inferior colliculus injection	3	3	TRUE
10420	SQL Injection - Medial geniculate nucleus	Medial geniculate nucleus injection	3	3	TRUE
10421	SQL Injection - Auditory cortex	Auditory cortex injection	3	3	TRUE
10422	SQL Injection - Visual cortex	Visual cortex injection	3	3	TRUE
10423	SQL Injection - Somatosensory cortex	Somatosensory cortex injection	3	3	TRUE
10424	SQL Injection - Motor cortex	Motor cortex injection	3	3	TRUE
10425	SQL Injection - Prefrontal cortex	Prefrontal cortex injection	3	3	TRUE
10426	SQL Injection - Parietal cortex	Parietal cortex injection	3	3	TRUE
10427	SQL Injection - Occipital cortex	Occipital cortex injection	3	3	TRUE
10428	SQL Injection - Temporal cortex	Temporal cortex injection	3	3	TRUE
10429	SQL Injection - Frontal cortex	Frontal cortex injection	3	3	TRUE
10430	SQL Injection - Cingulate cortex	Cingulate cortex injection	3	3	TRUE
10431	SQL Injection - Insular cortex	Insular cortex injection	3	3	TRUE
10432	SQL Injection - Entorhinal cortex	Entorhinal cortex injection	3	3	TRUE
10433	SQL Injection - Perirhinal cortex	Perirhinal cortex injection	3	3	TRUE
